ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,ENTREZID,description
ENSMUSG00000041075,560.6586351636561,1.069627964122977,0.2287623084615617,4.6757176534730744,2.9292740581157273e-6,0.002394767697628963,Fzd7,14369,frizzled class receptor 7 [Source:MGI Symbol;Acc:MGI:108570]
ENSMUSG00000026347,487.8743132316762,-0.787503415995611,0.17101182449779856,-4.604964705266615,4.125358217058425e-6,0.0029996879836818014,Tmem163,72160,transmembrane protein 163 [Source:MGI Symbol;Acc:MGI:1919410]
ENSMUSG00000042312,830.2641610423448,-0.7299490147160138,0.15862624536276063,-4.601691309320859,4.190739878291024e-6,0.0029996879836818014,S100a13,20196,S100 calcium binding protein A13 [Source:MGI Symbol;Acc:MGI:109581]
ENSMUSG00000015597,307.9091074551709,1.026164292550038,0.22329667751594817,4.595519754102691,4.316718928884446e-6,0.0029996879836818014,Zfp318,57908,zinc finger protein 318 [Source:MGI Symbol;Acc:MGI:1889348]
ENSMUSG00000050271,269.5967632614044,-1.0151953000024831,0.22645109781132905,-4.483066365385023,7.357803408805253e-6,0.004869464370265496,Prag1,244418,PEAK1 related kinase activating pseudokinase 1 [Source:MGI Symbol;Acc:MGI:1196223]
ENSMUSG00000022952,256.3518333631473,0.9008811283422202,0.20241482413905182,4.4506677422170755,8.56036983636401e-6,0.0054078190902630465,Runx1,12394,runt related transcription factor 1 [Source:MGI Symbol;Acc:MGI:99852]
ENSMUSG00000028545,136.60523338528398,1.2102111487322937,0.2757026093029866,4.389552756834151,1.1358402106095203e-5,0.006863437933500484,Bend5,67621,BEN domain containing 5 [Source:MGI Symbol;Acc:MGI:1914871]
ENSMUSG00000027009,1143.3535823822538,1.0217766041485394,0.2339408501503633,4.367670731690519,1.2557862245079857e-5,0.007272048728421661,Itga4,16401,integrin alpha 4 [Source:MGI Symbol;Acc:MGI:96603]
ENSMUSG00000000682,3188.77832657094,-0.6276623283190153,0.145126318123534,-4.324938001836017,1.5257476678496615e-5,0.008481936435109838,Cd52,23833,CD52 antigen [Source:MGI Symbol;Acc:MGI:1346088]
ENSMUSG00000038239,67.74957741163347,-1.2059155034393116,0.28217180308681883,-4.273692446400375,1.9226219047006762e-5,0.0098965182339,Hrc,15464,histidine rich calcium binding protein [Source:MGI Symbol;Acc:MGI:96226]
ENSMUSG00000026069,57.55521444422992,-2.0476963948185127,0.48793963841355775,-4.19661825687334,2.7093002496431447e-5,0.013447805310550152,Il1rl1,17082,interleukin 1 receptor-like 1 [Source:MGI Symbol;Acc:MGI:98427]
ENSMUSG00000004612,4730.818638387585,-0.6726564012098432,0.16078122509156614,-4.183675057997351,2.8683402340218104e-5,0.013746273300839697,Nkg7,72310,natural killer cell group 7 sequence [Source:MGI Symbol;Acc:MGI:1931250]
ENSMUSG00000037306,120.66554691983082,1.0670130275946377,0.25806120739023897,4.134728494783431,3.553745197488175e-5,0.01646331691823022,Man1c1,230815,"mannosidase, alpha, class 1C, member 1 [Source:MGI Symbol;Acc:MGI:2446214]"
ENSMUSG00000001119,27.611605660851904,-2.6760915276912645,0.6513809348886686,-4.108335667129483,3.985206148247857e-5,0.017866579047854426,Col6a1,12833,"collagen, type VI, alpha 1 [Source:MGI Symbol;Acc:MGI:88459]"
ENSMUSG00000034101,15.4064101348548,2.8631651150426065,0.6987585209272055,4.097502970329978,4.176308107609373e-5,0.018138228149860956,Ctnnd1,12388,"catenin (cadherin associated protein), delta 1 [Source:MGI Symbol;Acc:MGI:105100]"
ENSMUSG00000021180,523.4796707991517,0.6453629813726532,0.1579968081148391,4.084658348943194,4.4141716036317386e-5,0.018590350590083,Rps6ka5,73086,"ribosomal protein S6 kinase, polypeptide 5 [Source:MGI Symbol;Acc:MGI:1920336]"
ENSMUSG00000051339,375.4898702611606,-0.9046381073248716,0.22668197346920804,-3.9907809760080264,6.585607744246938e-5,0.026219550414034953,2900026A02Rik,243219,RIKEN cDNA 2900026A02 gene [Source:MGI Symbol;Acc:MGI:1920194]
ENSMUSG00000040195,853.8013723506117,0.6930892668413232,0.17369980746094604,3.9901556424992273,6.60299513952528e-5,0.026219550414034953,Nemp1,72243,nuclear envelope integral membrane protein 1 [Source:MGI Symbol;Acc:MGI:2446113]
ENSMUSG00000064147,37.464268022421734,1.5007315150993297,0.377127514823401,3.97937423314786,6.909690106461243e-5,0.026675242527666208,Rab44,442827,"RAB44, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:3045302]"
ENSMUSG00000026748,602.4638608913492,-1.01609449473378,0.2569397642410748,-3.9546019579142495,7.666217472222479e-5,0.028763750211850347,Plxdc2,67448,plexin domain containing 2 [Source:MGI Symbol;Acc:MGI:1914698]
ENSMUSG00000031490,1894.1470607444353,0.6376250039604235,0.1614858250337499,3.9484890009829807,7.864602878473976e-5,0.028763750211850347,Eif4ebp1,13685,eukaryotic translation initiation factor 4E binding protein 1 [Source:MGI Symbol;Acc:MGI:103267]
ENSMUSG00000015134,61.564161636897246,1.6261856587036245,0.4152477994619757,3.916181279733752,8.99626127728404e-5,0.031535874932233005,Aldh1a3,56847,"aldehyde dehydrogenase family 1, subfamily A3 [Source:MGI Symbol;Acc:MGI:1861722]"
ENSMUSG00000096188,312.52234371902927,0.7312851263960325,0.1871213757245388,3.90807903995189,9.303287323510959e-5,0.031535874932233005,Cmtm4,97487,CKLF-like MARVEL transmembrane domain containing 4 [Source:MGI Symbol;Acc:MGI:2142888]
ENSMUSG00000022861,27.863741122327017,2.0512608742052976,0.5242939253984544,3.9124254065052813,9.137376679115526e-5,0.031535874932233005,Dgkg,110197,"diacylglycerol kinase, gamma [Source:MGI Symbol;Acc:MGI:105060]"
ENSMUSG00000048612,319.1536971429015,1.1403150434529346,0.2955912209053644,3.8577432711305537,1.1443875681292913e-4,0.03786832957585926,Myof,226101,myoferlin [Source:MGI Symbol;Acc:MGI:1919192]
ENSMUSG00000045382,1167.731822476662,0.8759540090451263,0.22854953605917983,3.832665881318218,1.2676206734315416e-4,0.04064290480484363,Cxcr4,12767,chemokine (C-X-C motif) receptor 4 [Source:MGI Symbol;Acc:MGI:109563]
ENSMUSG00000053977,15323.971505843294,-0.707684114966161,0.1848228514402598,-3.8289860233809097,1.286723133841646e-4,0.04064290480484363,Cd8a,12525,"CD8 antigen, alpha chain [Source:MGI Symbol;Acc:MGI:88346]"
ENSMUSG00000026070,3969.8971098870807,-0.7049634692596347,0.18623472320016332,-3.7853492471538006,1.5349286083945628e-4,0.04637486478145138,Il18r1,16182,interleukin 18 receptor 1 [Source:MGI Symbol;Acc:MGI:105383]
ENSMUSG00000073434,610.4191173729503,0.7156047769863357,0.18966534981587088,3.7729863556050294,1.613051126240799e-4,0.0476982650053077,Wdr90,106618,WD repeat domain 90 [Source:MGI Symbol;Acc:MGI:1921267]
ENSMUSG00000034265,75.20912969009262,-1.206848572919117,0.3204908556683355,-3.765625607015887,1.6613257813212322e-4,0.04810230356000518,Zdhhc14,224454,"zinc finger, DHHC domain containing 14 [Source:MGI Symbol;Acc:MGI:2653229]"
