ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,ENTREZID,description
ENSMUSG00000051517,403.7701670486675,-1.7916783031200179,0.22421831735258477,-7.990775795104162,1.3409222800841295e-15,4.740160260097398e-13,Arhgef39,230098,Rho guanine nucleotide exchange factor (GEF) 39 [Source:MGI Symbol;Acc:MGI:3036286]
ENSMUSG00000031297,1596.7443995669037,2.243065235776569,0.28532259900252055,7.861505690815447,3.795431854761437e-15,1.3131386678782072e-12,Slc7a3,11989,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 3 [Source:MGI Symbol;Acc:MGI:1100521]"
ENSMUSG00000021266,4522.933814316569,1.9241965943101458,0.24492443373388442,7.856286794158014,3.956884992965966e-15,1.340477226471241e-12,Wars,22375,tryptophanyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:104630]
ENSMUSG00000021670,6061.051783016551,-1.8746103433818035,0.23928265980791666,-7.834292484405851,4.71490073720057e-15,1.5646734875024176e-12,Hmgcr,15357,3-hydroxy-3-methylglutaryl-Coenzyme A reductase [Source:MGI Symbol;Acc:MGI:96159]
ENSMUSG00000074749,451.23814107449044,2.64026559947807,0.3404952383068348,7.754192430435148,8.890742589727254e-15,2.8914473050310977e-12,Kiz,228730,kizuna centrosomal protein [Source:MGI Symbol;Acc:MGI:2684960]
ENSMUSG00000007872,190.32438681279777,-2.9404868716090142,0.3805208477509773,-7.727531589894242,1.0965195886204967e-14,3.4961774569721364e-12,Id3,15903,inhibitor of DNA binding 3 [Source:MGI Symbol;Acc:MGI:96398]
ENSMUSG00000025780,552.754934682108,-2.9065221854976504,0.3765417043738444,-7.7189914204349295,1.1725379481772278e-14,3.666661456790366e-12,Itih5,209378,inter-alpha (globulin) inhibitor H5 [Source:MGI Symbol;Acc:MGI:1925751]
ENSMUSG00000015837,11660.490557438548,1.7552842106740292,0.2290875313429121,7.662067858449325,1.8296291648160006e-14,5.613509405485469e-12,Sqstm1,18412,sequestosome 1 [Source:MGI Symbol;Acc:MGI:107931]
ENSMUSG00000032802,530.3599347788172,1.643003632698009,0.21490354881863846,7.645307123730068,2.0844719029665845e-14,6.276962521136968e-12,Srxn1,76650,sulfiredoxin 1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:104971]
ENSMUSG00000043421,607.7415924607253,1.8960095572468165,0.2500179978791404,7.58349228187706,3.363755624437647e-14,9.94509640163283e-12,Hilpda,69573,hypoxia inducible lipid droplet associated [Source:MGI Symbol;Acc:MGI:1916823]
ENSMUSG00000022475,5282.766837712293,-1.5797680438500106,0.20860139009005166,-7.5731424568553285,3.643024307603964e-14,1.0578431833205009e-11,Hdac7,56233,histone deacetylase 7 [Source:MGI Symbol;Acc:MGI:1891835]
ENSMUSG00000036777,516.1634701896264,-2.2134579371411984,0.2924072799270167,-7.569777119412573,3.738651106710306e-14,1.066565011337128e-11,Anln,68743,"anillin, actin binding protein [Source:MGI Symbol;Acc:MGI:1920174]"
ENSMUSG00000030124,1144.3228153096986,-1.786906400353485,0.23788190403852552,-7.511737421035992,5.834773309118771e-14,1.6358491168893163e-11,Lag3,16768,lymphocyte-activation gene 3 [Source:MGI Symbol;Acc:MGI:106588]
ENSMUSG00000030785,243.00220444272784,2.737356309381388,0.36718833396371486,7.454910889548824,8.992859016688632e-14,2.4785233978029463e-11,Cox6a2,12862,cytochrome c oxidase subunit 6A2 [Source:MGI Symbol;Acc:MGI:104649]
ENSMUSG00000020439,70.23384292893388,-2.6718368169361852,0.3586849288476581,-7.448979876349855,9.406471679153296e-14,2.549310599578529e-11,Smtn,29856,smoothelin [Source:MGI Symbol;Acc:MGI:1354727]
ENSMUSG00000100182,49.85175631692947,-3.4028680523771575,0.4607216577989821,-7.385952005455463,1.5136639101424947e-13,4.0350309578405086e-11,1810006J02Rik,69030,RIKEN cDNA 1810006J02 gene [Source:MGI Symbol;Acc:MGI:1916280]
ENSMUSG00000028542,770.58413914065045,2.198508453747923,0.2983793639243564,7.36816522708748,1.7299230529415274e-13,4.537141736110028e-11,Slc6a9,14664,"solute carrier family 6 (neurotransmitter transporter, glycine), member 9 [Source:MGI Symbol;Acc:MGI:95760]"
ENSMUSG00000059743,64.2592247350522,-3.3633833752548807,0.4569196622923798,-7.36099505628776,1.8254432811395125e-13,4.638052061657752e-11,Fdps,110196,farnesyl diphosphate synthetase [Source:MGI Symbol;Acc:MGI:104888]
ENSMUSG00000087651,899.8227324266579,-1.7093869191264106,0.23220275959518513,-7.36161328188563,1.817007229993984e-13,4.638052061657752e-11,1500009L16Rik,69784,RIKEN cDNA 1500009L16 gene [Source:MGI Symbol;Acc:MGI:1917034]
ENSMUSG00000037820,76.59840367153859,2.973290404946523,0.4055669207051497,7.331195551592158,2.2810852743590587e-13,5.706573484054255e-11,Tgm2,21817,"transglutaminase 2, C polypeptide [Source:MGI Symbol;Acc:MGI:98731]"
ENSMUSG00000021000,6115.139685945873,1.812604861277734,0.2474267842009542,7.325823140495489,2.3743675786999975e-13,5.849938060187978e-11,Mia2,338320,MIA SH3 domain ER export factor 2 [Source:MGI Symbol;Acc:MGI:2159614]
ENSMUSG00000038742,593.154195001556,2.3828881719618313,0.32842173624596366,7.2555738825314045,3.9996238376400697e-13,9.707146749830624e-11,Angptl6,70726,angiopoietin-like 6 [Source:MGI Symbol;Acc:MGI:1917976]
ENSMUSG00000028145,234.76315253796852,2.287475433871229,0.3158153543725144,7.243078597037045,4.386125494588701e-13,1.0488645098162774e-10,Them4,75778,thioesterase superfamily member 4 [Source:MGI Symbol;Acc:MGI:1923028]
ENSMUSG00000079429,418.03168406267116,-2.140220687184516,0.29565952908210213,-7.238801650767005,4.5266646847389395e-13,1.0667839773701433e-10,Mroh2a,100040766,maestro heat-like repeat family member 2A [Source:MGI Symbol;Acc:MGI:3705228]
ENSMUSG00000032883,219.01692039156114,-2.1653609000992433,0.2996000136469491,-7.227506012903326,4.919443683150856e-13,1.1427867675959439e-10,Acsl3,74205,acyl-CoA synthetase long-chain family member 3 [Source:MGI Symbol;Acc:MGI:1921455]
ENSMUSG00000030717,804.6954635552818,2.144009131682114,0.296766250226604,7.224571965461022,5.02682608792516e-13,1.1512847748697329e-10,Nupr1,56312,nuclear protein transcription regulator 1 [Source:MGI Symbol;Acc:MGI:1891834]
ENSMUSG00000030167,739.8358037154045,2.016680286879759,0.2800132963829208,7.202087589876197,5.929757839663506e-13,1.3392193365384482e-10,Klrc1,16641,"killer cell lectin-like receptor subfamily C, member 1 [Source:MGI Symbol;Acc:MGI:1336161]"
ENSMUSG00000018774,343.9600792469146,-2.159541992119064,0.3002830854205247,-7.19168710117249,6.399555854534367e-13,1.4255229828847033e-10,Cd68,12514,CD68 antigen [Source:MGI Symbol;Acc:MGI:88342]
ENSMUSG00000027078,99.31264083137422,-2.349279030628771,0.32787349166368346,-7.165199658893274,7.76732668349482e-13,1.7068175567609363e-10,Ube2l6,56791,ubiquitin-conjugating enzyme E2L 6 [Source:MGI Symbol;Acc:MGI:1914500]
ENSMUSG00000001435,212.7960629542904,-2.276886574857489,0.3179880541525546,-7.160289655928879,8.050677118879702e-13,1.7454941417347044e-10,Col18a1,12822,"collagen, type XVIII, alpha 1 [Source:MGI Symbol;Acc:MGI:88451]"
ENSMUSG00000031349,935.2721477706446,-1.515314169214341,0.21193296194335534,-7.149969288964821,8.679731710736644e-13,1.8571199651090602e-10,Nsdhl,18194,NAD(P) dependent steroid dehydrogenase-like [Source:MGI Symbol;Acc:MGI:1099438]
ENSMUSG00000038539,1812.3446067379396,1.9591930199531502,0.27446246521150164,7.138291272154063,9.449822650053774e-13,1.9956307287340835e-10,Atf5,107503,activating transcription factor 5 [Source:MGI Symbol;Acc:MGI:2141857]
ENSMUSG00000036606,946.2779498371447,-1.845394740997812,0.2594326985065412,-7.113192560618118,1.1338890088420013e-12,2.3339454649088334e-10,Plxnb2,140570,plexin B2 [Source:MGI Symbol;Acc:MGI:2154239]
ENSMUSG00000025151,106.109458974856,-2.969200978852305,0.417387305433888,-7.113778833703917,1.1290803341681798e-12,2.3339454649088334e-10,Maged1,94275,MAGE family member D1 [Source:MGI Symbol;Acc:MGI:1930187]
ENSMUSG00000044786,3152.516646961331,-2.6583146386679077,0.37489314060111745,-7.090859636443249,1.3328147516595216e-12,2.709112584591935e-10,Zfp36,22695,zinc finger protein 36 [Source:MGI Symbol;Acc:MGI:99180]
ENSMUSG00000028926,498.5943851526891,2.0164079682580556,0.2846797660169162,7.083074418918263,1.4099091014443103e-12,2.830436036862461e-10,Cdk14,18647,cyclin-dependent kinase 14 [Source:MGI Symbol;Acc:MGI:894318]
ENSMUSG00000020183,221.8217603183486,-1.998682738243866,0.28246301921469585,-7.075909419224531,1.4847182310975047e-12,2.9087955609489784e-10,Cpm,70574,carboxypeptidase M [Source:MGI Symbol;Acc:MGI:1917824]
ENSMUSG00000026930,461.4089738719982,-1.6188504017568797,0.22963531106188212,-7.04965797407626,1.7935810471758799e-12,3.39132807071244e-10,Gpsm1,67839,"G-protein signalling modulator 1 (AGS3-like, C. elegans) [Source:MGI Symbol;Acc:MGI:1915089]"
ENSMUSG00000032267,213.79348436271238,-1.955839673801047,0.27739351823471464,-7.050776406917073,1.7792220095823822e-12,3.39132807071244e-10,Usp28,235323,ubiquitin specific peptidase 28 [Source:MGI Symbol;Acc:MGI:2442293]
ENSMUSG00000034156,8249.230410354385,-2.5097628338403193,0.3559677610176132,-7.050534089563625,1.7823234080664149e-12,3.39132807071244e-10,Tspoap1,207777,TSPO associated protein 1 [Source:MGI Symbol;Acc:MGI:2450877]
ENSMUSG00000050157,250.7999460088223,1.8281342889610845,0.2595089075017887,7.044591673403288,1.860061540139127e-12,3.4766046786439475e-10,Gm867,333670,predicted gene 867 [Source:MGI Symbol;Acc:MGI:2685713]
ENSMUSG00000049988,45.70689354127588,-3.3894046309838366,0.48144474524164055,-7.040069840792779,1.921434986600318e-12,3.5505061723986104e-10,Lrrc25,211228,leucine rich repeat containing 25 [Source:MGI Symbol;Acc:MGI:2445284]
ENSMUSG00000044783,4825.161771080942,-1.5527619805444117,0.22100979935985215,-7.025760780933413,2.1290295933968095e-12,3.8899045189017435e-10,Hjurp,212427,Holliday junction recognition protein [Source:MGI Symbol;Acc:MGI:2685821]
ENSMUSG00000025260,1830.155607767541,1.4590840070971784,0.2083057493887151,7.004530654477576,2.47815162211157e-12,4.477469280795138e-10,Hsd17b10,15108,hydroxysteroid (17-beta) dehydrogenase 10 [Source:MGI Symbol;Acc:MGI:1333871]
ENSMUSG00000034220,2527.3158193735,2.6140252300518014,0.3749266714999788,6.972097289301407,3.1225048411275223e-12,5.579675958414795e-10,Gpc1,14733,glypican 1 [Source:MGI Symbol;Acc:MGI:1194891]
ENSMUSG00000038642,694.3477800140299,-1.3554729374628698,0.1952666403208384,-6.941651350357242,3.875427217969673e-12,6.849817607761397e-10,Ctss,13040,cathepsin S [Source:MGI Symbol;Acc:MGI:107341]
ENSMUSG00000031861,298.3807997538258,-1.569360049306716,0.22662194521256188,-6.925013585223276,4.359336849882307e-12,7.622277044724321e-10,Lpar2,53978,lysophosphatidic acid receptor 2 [Source:MGI Symbol;Acc:MGI:1858422]
ENSMUSG00000025746,29.88381216077764,4.939624839604392,0.7157659615083839,6.9011731560896985,5.1574819816274804e-12,8.921895159919623e-10,Il6,16193,interleukin 6 [Source:MGI Symbol;Acc:MGI:96559]
ENSMUSG00000053846,41.146666027922244,-5.541399988166372,0.8045158803264479,-6.88786899510031,5.663432735962829e-12,9.694008391525427e-10,Lipg,16891,"lipase, endothelial [Source:MGI Symbol;Acc:MGI:1341803]"
ENSMUSG00000059994,111.40141790794706,-2.9264975032658165,0.4251211915984186,-6.883913484205389,5.823024760137846e-12,9.863354752562657e-10,Fcrl1,229499,Fc receptor-like 1 [Source:MGI Symbol;Acc:MGI:2442862]
ENSMUSG00000003865,1545.3841629395108,1.8059986822589118,0.26292702481343516,6.868821048503448,6.473464905900061e-12,1.0852063178849577e-9,Gys1,14936,"glycogen synthase 1, muscle [Source:MGI Symbol;Acc:MGI:101805]"
ENSMUSG00000026822,51.03670967452132,6.745129148469249,0.9829177383535342,6.862353669359838,6.7735110343592575e-12,1.1239190094868967e-9,Lcn2,16819,lipocalin 2 [Source:MGI Symbol;Acc:MGI:96757]
ENSMUSG00000039242,1286.2697714372903,1.5254393151884893,0.22261418360869037,6.8523904921974585,7.26259794058738e-12,1.1929000516352665e-9,B3galnt2,97884,"UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2 [Source:MGI Symbol;Acc:MGI:2145517]"
ENSMUSG00000017314,503.51006876227,-1.9195290886813452,0.2809801749347068,-6.8315463506540945,8.40041398270671e-12,1.3659913177279382e-9,Mpp2,50997,"membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2) [Source:MGI Symbol;Acc:MGI:1858257]"
ENSMUSG00000025997,622.3640070713756,-1.8975943019153891,0.2779919265465321,-6.826077021333055,8.726808921284596e-12,1.4050162363268199e-9,Ikzf2,22779,IKAROS family zinc finger 2 [Source:MGI Symbol;Acc:MGI:1342541]
ENSMUSG00000068105,45.596178972197144,-2.960960362424051,0.43494282260355954,-6.807700250575001,9.917121892371528e-12,1.581003128351504e-9,Tnfrsf13c,72049,"tumor necrosis factor receptor superfamily, member 13c [Source:MGI Symbol;Acc:MGI:1919299]"
ENSMUSG00000027952,598.9845766410842,-1.5927178337349899,0.2355877381546938,-6.760614309600293,1.3740786765634052e-11,2.169310034912382e-9,Pmvk,68603,phosphomevalonate kinase [Source:MGI Symbol;Acc:MGI:1915853]
ENSMUSG00000048065,57.444356672505705,3.653237468554123,0.5411377282626906,6.751030796323798,1.4679843278847972e-11,2.2952781880514122e-9,Cyb5r2,320635,cytochrome b5 reductase 2 [Source:MGI Symbol;Acc:MGI:2444415]
ENSMUSG00000006517,1639.3143050097572,-1.8336474684399013,0.27260072716364764,-6.726495147385012,1.737984415124044e-11,2.666166469276611e-9,Mvd,192156,mevalonate (diphospho) decarboxylase [Source:MGI Symbol;Acc:MGI:2179327]
ENSMUSG00000015312,536.39581804282,-1.352509305313047,0.2010565936071837,-6.727007958542884,1.7318727191228758e-11,2.666166469276611e-9,Gadd45b,17873,growth arrest and DNA-damage-inducible 45 beta [Source:MGI Symbol;Acc:MGI:107776]
ENSMUSG00000019301,65.18608139476058,3.443372361268856,0.5124549589057193,6.719365870947425,1.825171019675261e-11,2.773748219713964e-9,Hsd17b1,15485,hydroxysteroid (17-beta) dehydrogenase 1 [Source:MGI Symbol;Acc:MGI:105077]
ENSMUSG00000014786,644.6240471878408,-1.7304090379748904,0.2600298231799746,-6.654656057575448,2.8396331236306856e-11,4.275488354014683e-9,Slc9a5,277973,"solute carrier family 9 (sodium/hydrogen exchanger), member 5 [Source:MGI Symbol;Acc:MGI:2685542]"
ENSMUSG00000021273,1743.6263748881033,-1.607626550722929,0.24236407640956467,-6.633105757827918,3.286961205085188e-11,4.90360331705415e-9,Fdft1,14137,farnesyl diphosphate farnesyl transferase 1 [Source:MGI Symbol;Acc:MGI:102706]
ENSMUSG00000031202,220.39153599089292,2.282917392413493,0.3449058608634047,6.61895795768345,3.617397047794731e-11,5.347499399471829e-9,Rab39b,67790,"RAB39B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1915040]"
ENSMUSG00000043587,157.71592101791248,-1.6359628268164454,0.24725613298477508,-6.616470164229175,3.678770794423496e-11,5.389233503434276e-9,Pxylp1,235534,2-phosphoxylose phosphatase 1 [Source:MGI Symbol;Acc:MGI:2442444]
ENSMUSG00000047146,63.21734843883909,-3.036062039636067,0.4597838276578176,-6.60323799360681,4.022729515018849e-11,5.73803549506329e-9,Tet1,52463,tet methylcytosine dioxygenase 1 [Source:MGI Symbol;Acc:MGI:1098693]
ENSMUSG00000001663,93.92064878405621,-2.148462301086629,0.3252439557000648,-6.605694782128124,3.956573072904071e-11,5.73803549506329e-9,Gstt1,14871,"glutathione S-transferase, theta 1 [Source:MGI Symbol;Acc:MGI:107379]"
ENSMUSG00000021876,48.16131217371199,-2.665283899835313,0.4035981596830989,-6.603805879412498,4.0073419559074425e-11,5.73803549506329e-9,Rnase4,58809,"ribonuclease, RNase A family 4 [Source:MGI Symbol;Acc:MGI:1926217]"
ENSMUSG00000049313,1503.8154480959258,-1.2988756930033412,0.19674282903183257,-6.6018959846978,4.059322996414287e-11,5.7398827169298025e-9,Sorl1,20660,"sortilin-related receptor, LDLR class A repeats-containing [Source:MGI Symbol;Acc:MGI:1202296]"
ENSMUSG00000041168,9019.618436252626,1.3595609790192131,0.20602608636450087,6.598974930843859,4.140103055962408e-11,5.803639292500407e-9,Lonp1,74142,"lon peptidase 1, mitochondrial [Source:MGI Symbol;Acc:MGI:1921392]"
ENSMUSG00000034987,290.5613830949736,-2.0570609148111325,0.3119116739513133,-6.595010981000415,4.2522438802808554e-11,5.909892114294614e-9,Hrh2,15466,histamine receptor H2 [Source:MGI Symbol;Acc:MGI:108482]
ENSMUSG00000040276,195.50416753986713,-1.7756247830437306,0.2693551312857943,-6.592132752651134,4.335526451521318e-11,5.974575900693911e-9,Pacsin1,23969,protein kinase C and casein kinase substrate in neurons 1 [Source:MGI Symbol;Acc:MGI:1345181]
